player_id,season,round_number,round_pick,overall_pick,draft_type,team_id,organization,organization_type
82280,1978,4,22,88,Draft,29.0,California-Irvine,College/University
82262,1978,5,1,89,Draft,34.0,Houston,College/University
82266,1978,5,3,91,Draft,31.0,Texas,College/University
82257,1978,5,4,92,Draft,36.0,North Carolina A&T,College/University
82183,1978,5,6,94,Draft,1.0,Seton Hall,College/University
82199,1978,5,7,95,Draft,13.0,Northeastern,College/University
78545,1978,5,8,96,Draft,33.0,Notre Dame,College/University
82233,1978,5,9,97,Draft,25.0,Jacksonville,College/University
82223,1978,5,10,98,Draft,18.0,Holy Cross,College/University
82296,1978,5,11,99,Draft,30.0,Kansas,College/University
82187,1978,5,12,100,Draft,6.0,Southern University,College/University
78587,1978,5,13,101,Draft,5.0,Western Carolina,College/University
82230,1978,5,14,102,Draft,24.0,Towson,College/University
82275,1978,5,15,103,Draft,28.0,Pacific,College/University
78307,1978,5,16,104,Draft,15.0,Winston-Salem State,College/University
76604,1978,5,17,105,Draft,27.0,California-Los Angeles,College/University
82247,1978,5,18,106,Draft,35.0,Texas-Pan American,College/University
78431,1978,5,19,107,Draft,29.0,Loyola-Chicago,College/University
82244,1978,5,20,108,Draft,37.0,Purdue,College/University
82214,1978,5,21,109,Draft,21.0,Massachusetts,College/University
77135,1978,5,22,110,Draft,32.0,Missouri,College/University
82258,1978,6,1,111,Draft,34.0,South Carolina,College/University
82265,1978,6,3,113,Draft,31.0,Santa Clara,College/University
82254,1978,6,5,115,Draft,36.0,James Madison,College/University
82184,1978,6,6,116,Draft,1.0,Minnesota,College/University
82202,1978,6,7,117,Draft,13.0,Illinois,College/University
76589,1978,6,8,118,Draft,33.0,Kansas,College/University
82238,1978,6,9,119,Draft,25.0,Miami (OH),College/University
82219,1978,6,10,120,Draft,18.0,Howard,College/University
82191,1978,6,11,121,Draft,6.0,Briar Cliff,College/University
82193,1978,6,12,122,Draft,5.0,San Diego,College/University
82294,1978,6,13,123,Draft,30.0,Virginia Tech,College/University
82079,1978,6,14,124,Draft,28.0,Cleveland State,College/University
82225,1978,6,15,125,Draft,24.0,Miami (OH),College/University
82207,1978,6,16,126,Draft,15.0,Washington,College/University
82250,1978,6,17,127,Draft,35.0,Columbus State,College/University
82282,1978,6,18,128,Draft,29.0,Houston,College/University
82242,1978,6,19,129,Draft,37.0,Indiana State,College/University
82216,1978,6,20,130,Draft,21.0,Minnesota,College/University
82303,1978,6,21,131,Draft,32.0,Puget Sound,College/University
82260,1978,7,1,132,Draft,34.0,San Francisco,College/University
82268,1978,7,3,134,Draft,31.0,Loyola-Marymount,College/University
82256,1978,7,4,135,Draft,36.0,Pepperdine,College/University
82178,1978,7,6,137,Draft,1.0,Fairfield,College/University
82200,1978,7,7,138,Draft,13.0,Johnson C. Smith,College/University
82309,1978,7,8,139,Draft,33.0,New Mexico,College/University
82237,1978,7,9,140,Draft,25.0,West Georgia,College/University
82218,1978,7,10,141,Draft,18.0,Gonzaga,College/University
82192,1978,7,11,142,Draft,5.0,St. Mary's (CA),College/University
82299,1978,7,12,143,Draft,30.0,Nevada-Las Vegas,College/University
82188,1978,7,13,144,Draft,6.0,Nasson,College/University
82231,1978,7,14,145,Draft,24.0,Georgetown,College/University
76041,1978,7,15,146,Draft,28.0,Missouri,College/University
82205,1978,7,16,147,Draft,15.0,Colorado State,College/University
82248,1978,7,17,148,Draft,35.0,South Carolina,College/University
77450,1978,7,18,149,Draft,29.0,San Diego State,College/University
82243,1978,7,19,150,Draft,37.0,Sacred Heart,College/University
82217,1978,7,20,151,Draft,21.0,Alabama,College/University
82304,1978,7,21,152,Draft,32.0,Pacific,College/University
82259,1978,8,1,153,Draft,34.0,Providence,College/University
82179,1978,8,4,156,Draft,1.0,Fairfield,College/University
76685,1978,8,5,157,Draft,13.0,Nevada-Las Vegas,College/University
77258,1978,8,6,158,Draft,33.0,Louisiana-Monroe,College/University
76463,1978,8,7,159,Draft,25.0,San Francisco,College/University
82222,1978,8,8,160,Draft,18.0,Merrimack,College/University
82297,1978,8,9,161,Draft,30.0,Missouri Southern State,College/University
82189,1978,8,10,162,Draft,6.0,St. Bonaventure,College/University
82198,1978,8,11,163,Draft,5.0,Appalachian State,College/University
82277,1978,8,12,164,Draft,28.0,North Carolina,College/University
82229,1978,8,13,165,Draft,24.0,St. Francis Brooklyn,College/University
82253,1978,8,14,166,Draft,35.0,Colorado,College/University
82279,1978,8,15,167,Draft,29.0,Pacific,College/University
82245,1978,8,16,168,Draft,37.0,Texas-Pan American,College/University
82213,1978,8,17,169,Draft,21.0,Colorado State,College/University
82305,1978,8,18,170,Draft,32.0,Linfield,College/University
82263,1978,9,1,171,Draft,34.0,Princeton,College/University
82177,1978,9,3,173,Draft,1.0,George Washington,College/University
82203,1978,9,4,174,Draft,13.0,Marquette,College/University
82310,1978,9,5,175,Draft,33.0,Drake,College/University
82236,1978,9,6,176,Draft,25.0,DePaul,College/University
82224,1978,9,7,177,Draft,18.0,West Virginia,College/University
82185,1978,9,8,178,Draft,6.0,North Carolina-Wilmington,College/University
82194,1978,9,9,179,Draft,5.0,Bradley,College/University
82293,1978,9,10,180,Draft,30.0,Central State (OH),College/University
82227,1978,9,11,181,Draft,24.0,Temple,College/University
82276,1978,9,12,182,Draft,28.0,Marquette,College/University
82251,1978,9,13,183,Draft,35.0,Air Force,College/University
82281,1978,9,14,184,Draft,29.0,Grand Canyon,College/University
82246,1978,9,15,185,Draft,37.0,Arizona State,College/University
82301,1978,9,16,186,Draft,32.0,Holy Cross,College/University
82264,1978,10,1,187,Draft,34.0,Holy Cross,College/University
82180,1978,10,2,188,Draft,1.0,Brandeis,College/University
82201,1978,10,3,189,Draft,13.0,Central Michigan,College/University
78563,1978,10,4,190,Draft,33.0,Long Beach State,College/University
82239,1978,10,5,191,Draft,25.0,Oklahoma,College/University
82221,1978,10,6,192,Draft,18.0,Florida Southern,College/University
82196,1978,10,7,193,Draft,5.0,Murray State,College/University
82300,1978,10,8,194,Draft,30.0,Army,College/University
82190,1978,10,9,195,Draft,6.0,Pace,College/University
82274,1978,10,10,196,Draft,28.0,Wisconsin-Green Bay,College/University
82228,1978,10,11,197,Draft,24.0,Boise State,College/University
82252,1978,10,12,198,Draft,35.0,Arizona,College/University
82278,1978,10,13,199,Draft,29.0,Cal Poly,College/University
82241,1978,10,14,200,Draft,37.0,Florida,College/University
82215,1978,10,15,201,Draft,21.0,Widener,College/University
82306,1978,10,16,202,Draft,32.0,Biola,College/University
77142,1979,1,1,1,Draft,15.0,Michigan State,College/University
76881,1979,1,2,2,Draft,25.0,California-Los Angeles,College/University
76362,1979,1,3,3,Draft,6.0,San Francisco,College/University
77239,1979,1,4,4,Draft,13.0,Michigan State,College/University
77626,1979,1,5,5,Draft,28.0,Arkansas,College/University
76085,1979,1,6,6,Draft,27.0,Rutgers,College/University
77167,1979,1,7,7,Draft,27.0,Baylor,College/University
77691,1979,1,8,8,Draft,34.0,Louisiana-Monroe,College/University
76553,1979,1,9,9,Draft,6.0,Arizona,College/University
76928,1979,1,10,10,Draft,13.0,California-Los Angeles,College/University
77986,1979,1,11,11,Draft,34.0,Southern California,College/University
77819,1979,1,12,12,Draft,32.0,Dayton,College/University
76231,1979,1,13,13,Draft,36.0,North Carolina,College/University
77040,1979,1,14,14,Draft,15.0,California-Los Angeles,College/University
77071,1979,1,15,15,Draft,13.0,Michigan,College/University
78222,1979,1,16,16,Draft,21.0,Duke,College/University
77158,1979,1,17,17,Draft,31.0,Texas A&M-Commerce,College/University
77827,1979,1,19,19,Draft,37.0,Mississippi State,College/University
82449,1979,1,20,20,Draft,33.0,Loyola-Chicago,College/University
78570,1979,1,21,21,Draft,6.0,Rhode Island,College/University
77438,1979,1,22,22,Draft,29.0,Kentucky,College/University
82446,1979,2,1,23,Draft,33.0,Georgia Tech,College/University
77022,1979,2,2,24,Draft,29.0,Nevada-Reno,College/University
77432,1979,2,3,25,Draft,15.0,East Carolina,College/University
76725,1979,2,4,26,Draft,30.0,Notre Dame,College/University
76360,1979,2,5,27,Draft,6.0,St. John's (NY),College/University
82333,1979,2,6,28,Draft,5.0,Texas-Pan American,College/University
77882,1979,2,7,29,Draft,13.0,Pennsylvania,College/University
76781,1979,2,8,30,Draft,35.0,DePaul,College/University
77184,1979,2,9,31,Draft,28.0,Nevada-Reno,College/University
78643,1979,2,10,32,Draft,36.0,Arizona State,College/University
82374,1979,2,11,33,Draft,25.0,Idaho State,College/University
82321,1979,2,12,34,Draft,6.0,San Diego State,College/University
82357,1979,2,13,35,Draft,18.0,Memphis,College/University
77950,1979,2,14,36,Draft,21.0,Seattle,College/University
78356,1979,2,15,37,Draft,21.0,Marquette,College/University
82364,1979,2,16,38,Draft,18.0,Nicholls State,College/University
82342,1979,2,17,39,Draft,15.0,Louisiana Tech,College/University
82440,1979,2,18,40,Draft,32.0,Cheyney,College/University
82345,1979,2,19,41,Draft,15.0,Fairfield,College/University
77623,1979,2,20,42,Draft,31.0,Kansas,College/University
77633,1979,2,21,43,Draft,27.0,Texas,College/University
82366,1979,2,22,44,Draft,24.0,Fairfield,College/University
77306,1979,3,1,45,Draft,33.0,Augustana (SD),College/University
82371,1979,3,2,46,Draft,24.0,Iowa State,College/University
76786,1979,3,3,47,Draft,25.0,Oral Roberts,College/University
76608,1979,3,4,48,Draft,13.0,Detroit Mercy,College/University
77056,1979,3,5,49,Draft,25.0,South Carolina,College/University
77087,1979,3,6,50,Draft,6.0,Texas Tech,College/University
82401,1979,3,7,51,Draft,34.0,Davidson,College/University
82412,1979,3,8,52,Draft,28.0,Maryland,College/University
77312,1979,3,9,53,Draft,1.0,Drake,College/University
77159,1979,3,10,54,Draft,5.0,Wichita State,College/University
81859,1979,3,12,56,Draft,32.0,Saint Mary's (CAN),College/University
82359,1979,3,13,57,Draft,18.0,Franklin & Marshall,College/University
940,1979,3,14,58,Draft,21.0,Detroit Mercy,College/University
82404,1979,3,15,59,Draft,31.0,Pepperdine,College/University
82341,1979,3,16,60,Draft,15.0,Georgia,College/University
82316,1979,3,17,61,Draft,1.0,Briar Cliff,College/University
77732,1979,3,19,63,Draft,37.0,Jackson State,College/University
82421,1979,3,20,64,Draft,29.0,Louisiana State,College/University
100263,1979,3,21,65,Draft,30.0,Notre Dame,College/University
82367,1979,3,22,66,Draft,24.0,High Point,College/University
76544,1979,4,1,67,Draft,33.0,Utah,College/University
82315,1979,4,2,68,Draft,1.0,Seton Hall,College/University
82416,1979,4,3,69,Draft,28.0,Louisiana-Monroe,College/University
82437,1979,4,4,70,Draft,30.0,Citadel,College/University
82323,1979,4,5,71,Draft,6.0,Southeast Missouri State,College/University
82378,1979,4,6,72,Draft,25.0,East Carolina,College/University
76583,1979,4,7,73,Draft,27.0,Washington State,College/University
82397,1979,4,8,74,Draft,36.0,Idaho,College/University
82332,1979,4,9,75,Draft,5.0,Wisconsin-Green Bay,College/University
82406,1979,4,10,76,Draft,31.0,Georgia Tech,College/University
82442,1979,4,12,78,Draft,32.0,Appalachian State,College/University
82344,1979,4,13,79,Draft,15.0,Mississippi State,College/University
82407,1979,4,14,80,Draft,31.0,Louisiana State,College/University
82343,1979,4,15,81,Draft,15.0,Temple,College/University
78146,1979,4,16,82,Draft,5.0,Purdue,College/University
77718,1979,4,17,83,Draft,21.0,Cal State-Fullerton,College/University
82384,1979,4,18,84,Draft,37.0,Furman,College/University
82419,1979,4,20,86,Draft,29.0,Florida,College/University
82410,1979,4,21,87,Draft,27.0,Cal State Dominguez Hills,College/University
82372,1979,4,22,88,Draft,24.0,Oral Roberts,College/University
82451,1979,5,1,89,Draft,33.0,Stanford,College/University
82311,1979,5,2,90,Draft,1.0,New Haven,College/University
82435,1979,5,3,91,Draft,30.0,Georgia Southern,College/University
82340,1979,5,4,92,Draft,13.0,Nevada-Las Vegas,College/University
82382,1979,5,5,93,Draft,25.0,Drury,College/University
82322,1979,5,6,94,Draft,6.0,California-Riverside,College/University
82398,1979,5,7,95,Draft,34.0,Connecticut,College/University
82329,1979,5,8,96,Draft,5.0,Centenary (LA),College/University
82418,1979,5,9,97,Draft,28.0,Eastern Kentucky,College/University
77937,1979,5,10,98,Draft,36.0,San Francisco,College/University
82445,1979,5,12,100,Draft,32.0,Pennsylvania,College/University
82361,1979,5,13,101,Draft,18.0,North Carolina State,College/University
82393,1979,5,14,102,Draft,35.0,Louisville,College/University
82354,1979,5,15,103,Draft,21.0,Nebraska,College/University
77353,1979,5,16,104,Draft,31.0,Oklahoma City,College/University
82388,1979,5,18,106,Draft,37.0,Arkansas,College/University
76631,1979,5,19,107,Draft,29.0,California-Los Angeles,College/University
82365,1979,5,20,108,Draft,24.0,Virginia Tech,College/University
82447,1979,6,1,109,Draft,33.0,Boston University,College/University
82314,1979,6,2,110,Draft,1.0,Arkansas,College/University
82336,1979,6,3,111,Draft,13.0,Kentucky,College/University
82433,1979,6,4,112,Draft,30.0,North Texas,College/University
82319,1979,6,5,113,Draft,6.0,New Mexico,College/University
82379,1979,6,6,114,Draft,25.0,Southern California,College/University
82299,1979,6,7,115,Draft,34.0,Nevada-Las Vegas,College/University
82414,1979,6,8,116,Draft,28.0,Illinois State,College/University
82395,1979,6,9,117,Draft,36.0,Stetson,College/University
82330,1979,6,10,118,Draft,5.0,DePaul,College/University
82439,1979,6,12,120,Draft,32.0,Pepperdine,College/University
82363,1979,6,13,121,Draft,18.0,Gardner-Webb,College/University
82389,1979,6,14,122,Draft,35.0,Marquette,College/University
82352,1979,6,15,123,Draft,21.0,Oregon,College/University
82405,1979,6,16,124,Draft,31.0,Southern University,College/University
82386,1979,6,17,125,Draft,37.0,Pittsburgh,College/University
82423,1979,6,19,127,Draft,29.0,Syracuse,College/University
82369,1979,6,20,128,Draft,24.0,Morgan State,College/University
82452,1979,7,1,129,Draft,33.0,Louisiana College,College/University
82313,1979,7,2,130,Draft,1.0,Virginia,College/University
82436,1979,7,3,131,Draft,30.0,Ohio,College/University
82337,1979,7,4,132,Draft,13.0,St. Mary's (CA),College/University
82376,1979,7,5,133,Draft,25.0,Chicago State,College/University
82320,1979,7,6,134,Draft,6.0,Seton Hall,College/University
82403,1979,7,7,135,Draft,34.0,South Carolina,College/University
82394,1979,7,8,136,Draft,36.0,Stetson,College/University
82334,1979,7,9,137,Draft,5.0,Virginia Commonwealth,College/University
82415,1979,7,10,138,Draft,28.0,Cal State-Fullerton,College/University
82444,1979,7,12,140,Draft,32.0,Central Michigan,College/University
82362,1979,7,13,141,Draft,18.0,St. Bonaventure,College/University
82356,1979,7,14,142,Draft,21.0,Pennsylvania,College/University
82408,1979,7,15,143,Draft,31.0,Auburn,College/University
82390,1979,7,16,144,Draft,35.0,Creighton,College/University
82383,1979,7,18,146,Draft,37.0,Texas,College/University
82256,1979,7,19,147,Draft,29.0,Pepperdine,College/University
82450,1979,8,1,148,Draft,33.0,Utah State,College/University
82318,1979,8,2,149,Draft,1.0,North Carolina State,College/University
82338,1979,8,3,150,Draft,13.0,Memphis,College/University
82214,1979,8,4,151,Draft,30.0,Massachusetts,College/University
82325,1979,8,5,152,Draft,6.0,Tennessee State,College/University
82381,1979,8,6,153,Draft,25.0,North Carolina State,College/University
82402,1979,8,7,154,Draft,34.0,Hofstra,College/University
82327,1979,8,8,155,Draft,5.0,Briar Cliff,College/University
82417,1979,8,9,156,Draft,28.0,Alabama-Birmingham,College/University
82396,1979,8,10,157,Draft,36.0,George Washington,College/University
82441,1979,8,12,159,Draft,32.0,Chaminade,College/University
82358,1979,8,13,160,Draft,18.0,Maryland-Baltimore County,College/University
82409,1979,8,14,161,Draft,31.0,East Tennessee State,College/University
82392,1979,8,15,162,Draft,35.0,Denver,College/University
82355,1979,8,16,163,Draft,21.0,Portland,College/University
279,1979,8,18,165,Draft,29.0,Albany State (GA),College/University
82373,1979,8,19,166,Draft,24.0,Manhattan,College/University
82448,1979,9,1,167,Draft,33.0,Southern Illinois,College/University
82317,1979,9,2,168,Draft,1.0,Navy,College/University
82432,1979,9,3,169,Draft,30.0,Ohio,College/University
82335,1979,9,4,170,Draft,13.0,Central Michigan,College/University
82377,1979,9,5,171,Draft,25.0,Minnesota,College/University
82326,1979,9,6,172,Draft,6.0,New Jersey City,College/University
82400,1979,9,7,173,Draft,34.0,Columbia,College/University
82413,1979,9,8,174,Draft,28.0,Maine,College/University
82331,1979,9,9,175,Draft,5.0,California,College/University
82438,1979,9,11,177,Draft,32.0,Harding,College/University
82360,1979,9,12,178,Draft,18.0,Hamilton,College/University
82391,1979,9,13,179,Draft,35.0,Colorado,College/University
82353,1979,9,14,180,Draft,21.0,Utah,College/University
82387,1979,9,16,182,Draft,37.0,Nevada-Las Vegas,College/University
82420,1979,9,17,183,Draft,29.0,Robert Morris,College/University
82368,1979,9,18,184,Draft,24.0,Murray State,College/University
76541,1979,10,1,185,Draft,33.0,Northern Illinois,College/University
82312,1979,10,2,186,Draft,1.0,Columbia,College/University
82339,1979,10,3,187,Draft,13.0,Grand Canyon,College/University
82434,1979,10,4,188,Draft,30.0,Point Park,College/University
82324,1979,10,5,189,Draft,6.0,St. John's (NY),College/University
82380,1979,10,6,190,Draft,25.0,California-Los Angeles,College/University
82399,1979,10,7,191,Draft,34.0,Tulane,College/University
82328,1979,10,8,192,Draft,5.0,Cal State-Fullerton,College/University
82411,1979,10,9,193,Draft,28.0,North Dakota,College/University
82443,1979,10,11,195,Draft,32.0,Oregon,College/University
82310,1979,10,12,196,Draft,18.0,Drake,College/University
82375,1979,10,13,197,Draft,25.0,Southern Indiana,College/University
77515,1979,10,14,198,Draft,21.0,Alabama-Birmingham,College/University
82385,1979,10,15,199,Draft,37.0,Harvard,College/University
82422,1979,10,17,201,Draft,29.0,Santa Clara,College/University
82370,1979,10,18,202,Draft,24.0,Georgetown,College/University
76353,1980,1,1,1,Draft,5.0,Purdue,College/University
76890,1980,1,2,2,Draft,33.0,Louisville,College/University
1450,1980,1,3,3,Draft,1.0,Minnesota,College/University
77911,1980,1,4,4,Draft,25.0,Ohio State,College/University
77920,1980,1,5,5,Draft,35.0,Jacksonville,College/University
77754,1980,1,6,6,Draft,34.0,North Carolina,College/University
76826,1980,1,7,7,Draft,34.0,Duke,College/University
78351,1980,1,8,8,Draft,21.0,Louisiana-Lafayette,College/University
77373,1980,1,10,10,Draft,32.0,Iowa,College/University
78404,1980,1,11,11,Draft,38.0,California-Los Angeles,College/University
78614,1980,1,12,12,Draft,6.0,Indiana,College/University
76283,1980,1,13,13,Draft,5.0,Mississippi State,College/University
77484,1980,1,14,14,Draft,24.0,Wisconsin,College/University
77163,1980,1,15,15,Draft,37.0,Tennessee,College/University
76599,1980,1,17,17,Draft,13.0,Missouri,College/University
76418,1980,1,18,18,Draft,18.0,Washington State,College/University
76619,1980,1,19,19,Draft,33.0,Georgetown,College/University
76944,1980,1,20,20,Draft,27.0,Notre Dame,College/University
76520,1980,1,21,21,Draft,21.0,Tennessee State,College/University
77262,1980,1,22,22,Draft,30.0,North Carolina-Charlotte,College/University
77715,1980,1,23,23,Draft,35.0,Indiana State,College/University
78195,1980,2,1,24,Draft,5.0,Alcorn State,College/University
78041,1980,2,2,25,Draft,5.0,Iona,College/University
78618,1980,2,3,26,Draft,25.0,Marquette,College/University
78274,1980,2,4,27,Draft,31.0,Mississippi,College/University
78132,1980,2,5,28,Draft,18.0,Georgetown,College/University
77770,1980,2,6,29,Draft,36.0,Syracuse,College/University
77692,1980,2,7,30,Draft,36.0,Louisiana-Monroe,College/University
77996,1980,2,8,31,Draft,15.0,Virginia Tech,College/University
82587,1980,2,9,32,Draft,32.0,McNeese State,College/University
82584,1980,2,10,33,Draft,32.0,Weber State,College/University
82597,1980,2,11,34,Draft,38.0,Syracuse,College/University
328,1980,2,12,35,Draft,24.0,Hampton,College/University
78068,1980,2,13,36,Draft,6.0,Louisiana State,College/University
76355,1980,2,14,37,Draft,15.0,Indiana,College/University
82546,1980,2,15,38,Draft,31.0,Oklahoma,College/University
78527,1980,2,16,39,Draft,37.0,Long Beach State,College/University
77602,1980,2,17,40,Draft,36.0,Toledo,College/University
77757,1980,2,18,41,Draft,35.0,Seattle,College/University
82561,1980,2,19,42,Draft,29.0,Stanford,College/University
82547,1980,2,20,43,Draft,31.0,Clemson,College/University
82488,1980,2,21,44,Draft,21.0,North Carolina State,College/University
76239,1980,2,22,45,Draft,13.0,Southern Methodist,College/University
82454,1980,2,23,46,Draft,1.0,Purdue,College/University
77719,1980,3,1,47,Draft,35.0,Arizona State,College/University
82526,1980,3,2,48,Draft,35.0,Cincinnati,College/University
82474,1980,3,3,49,Draft,5.0,North Carolina,College/University
78533,1980,3,4,50,Draft,25.0,California-Los Angeles,College/University
78396,1980,3,5,51,Draft,35.0,Old Dominion,College/University
77635,1980,3,6,52,Draft,34.0,West Virginia,College/University
82578,1980,3,7,53,Draft,30.0,Washington State,College/University
79733,1980,3,8,54,Draft,1.0,Holy Cross,College/University
82573,1980,3,9,55,Draft,30.0,Southern Illinois,College/University
76954,1980,3,10,56,Draft,32.0,North Park,College/University
76261,1980,3,11,57,Draft,38.0,Texas A&M,College/University
77905,1980,3,12,58,Draft,6.0,Santa Clara,College/University
82562,1980,3,13,59,Draft,29.0,Clemson,College/University
82518,1980,3,14,60,Draft,37.0,Georgia,College/University
78632,1980,3,15,61,Draft,37.0,North Carolina,College/University
82553,1980,3,17,63,Draft,28.0,Oklahoma,College/University
82477,1980,3,18,64,Draft,13.0,Furman,College/University
82568,1980,3,19,65,Draft,29.0,California,College/University
76084,1980,3,20,66,Draft,27.0,Tuskegee,College/University
82491,1980,3,21,67,Draft,21.0,Winston-Salem State,College/University
82579,1980,3,22,68,Draft,30.0,Illinois State,College/University
82459,1980,3,23,69,Draft,1.0,Idaho,College/University
76435,1980,4,1,70,Draft,13.0,Portland,College/University
82473,1980,4,2,71,Draft,5.0,Alabama,College/University
82595,1980,4,3,72,Draft,33.0,Brigham Young,College/University
82523,1980,4,4,73,Draft,35.0,Pittsburgh,College/University
82511,1980,4,5,74,Draft,25.0,Michigan State,College/University
600009,1980,4,6,75,Draft,34.0,Villanova,College/University
82575,1980,4,8,77,Draft,30.0,Florida State,College/University
82531,1980,4,9,78,Draft,36.0,Notre Dame,College/University
82585,1980,4,10,79,Draft,32.0,Saint Louis,College/University
82600,1980,4,11,80,Draft,38.0,Weber State,College/University
82506,1980,4,12,81,Draft,24.0,Long Beach State,College/University
82463,1980,4,13,82,Draft,6.0,Wisconsin,College/University
82519,1980,4,14,83,Draft,37.0,Cal State-Fullerton,College/University
82542,1980,4,15,84,Draft,31.0,Utah State,College/University
82489,1980,4,16,85,Draft,21.0,Western Kentucky,College/University
82559,1980,4,17,86,Draft,28.0,North Carolina,College/University
77100,1980,4,18,87,Draft,15.0,Florida State,College/University
82566,1980,4,19,88,Draft,29.0,Loyola-Chicago,College/University
82550,1980,4,20,89,Draft,27.0,Murray State,College/University
82494,1980,4,21,90,Draft,21.0,Savannah State,College/University
82480,1980,4,22,91,Draft,15.0,Texas,College/University
82455,1980,4,23,92,Draft,1.0,Iona,College/University
76765,1980,5,1,93,Draft,13.0,Pepperdine,College/University
82596,1980,5,2,94,Draft,33.0,Boston University,College/University
82470,1980,5,3,95,Draft,5.0,Southern California,College/University
82510,1980,5,4,96,Draft,25.0,Northwestern,College/University
82527,1980,5,5,97,Draft,35.0,Texas State,College/University
82537,1980,5,6,98,Draft,34.0,Oklahoma,College/University
82532,1980,5,8,100,Draft,36.0,Illinois State,College/University
82581,1980,5,9,101,Draft,30.0,Kentucky,College/University
82582,1980,5,10,102,Draft,32.0,New Mexico,College/University
76030,1980,5,11,103,Draft,38.0,California-Los Angeles,College/University
82462,1980,5,12,104,Draft,6.0,Albright,College/University
82504,1980,5,13,105,Draft,24.0,Rutgers,College/University
82544,1980,5,14,106,Draft,31.0,New Mexico State,College/University
82517,1980,5,15,107,Draft,37.0,Wisconsin-Eau Claire,College/University
82556,1980,5,17,109,Draft,28.0,Virginia Commonwealth,College/University
82498,1980,5,18,110,Draft,18.0,South Carolina,College/University
82567,1980,5,19,111,Draft,29.0,Northern Arizona,College/University
82551,1980,5,20,112,Draft,27.0,Georgia Tech,College/University
82497,1980,5,21,113,Draft,21.0,Toledo,College/University
82355,1980,5,22,114,Draft,15.0,Portland,College/University
82457,1980,5,23,115,Draft,1.0,Maine,College/University
82479,1980,6,1,116,Draft,13.0,Alaska-Anchorage,College/University
82469,1980,6,2,117,Draft,5.0,Illinois,College/University
82593,1980,6,3,118,Draft,33.0,Western Michigan,College/University
82525,1980,6,4,119,Draft,35.0,Oklahoma City,College/University
82514,1980,6,5,120,Draft,25.0,St. John's (NY),College/University
82538,1980,6,6,121,Draft,34.0,Louisiana State,College/University
82580,1980,6,8,123,Draft,30.0,Oral Roberts,College/University
82534,1980,6,9,124,Draft,36.0,Philadelphia University,College/University
82588,1980,6,10,125,Draft,32.0,Lethbridge (CAN),College/University
82599,1980,6,11,126,Draft,38.0,Cameron,College/University
82502,1980,6,12,127,Draft,24.0,Chicago State,College/University
82464,1980,6,13,128,Draft,6.0,New York Tech,College/University
82520,1980,6,14,129,Draft,37.0,Iowa State,College/University
82543,1980,6,15,130,Draft,31.0,New Mexico,College/University
82555,1980,6,17,132,Draft,28.0,Indiana State,College/University
82501,1980,6,18,133,Draft,18.0,George Washington,College/University
82353,1980,6,19,134,Draft,29.0,Utah,College/University
82403,1980,6,20,135,Draft,27.0,South Carolina,College/University
82490,1980,6,21,136,Draft,21.0,Saint Augustine's,College/University
82481,1980,6,22,137,Draft,15.0,North Alabama,College/University
82453,1980,6,23,138,Draft,1.0,Norfolk State,College/University
82478,1980,7,1,139,Draft,13.0,Gonzaga,College/University
82592,1980,7,2,140,Draft,33.0,North Carolina,College/University
78015,1980,7,3,141,Draft,5.0,Washington,College/University
82509,1980,7,4,142,Draft,25.0,Marquette,College/University
82529,1980,7,5,143,Draft,35.0,Vanderbilt,College/University
82417,1980,7,6,144,Draft,34.0,Alabama-Birmingham,College/University
82533,1980,7,8,146,Draft,36.0,Lafayette,College/University
82574,1980,7,9,147,Draft,30.0,Miami (OH),College/University
82589,1980,7,10,148,Draft,32.0,California-Los Angeles,College/University
82598,1980,7,11,149,Draft,38.0,Midwestern State,College/University
82467,1980,7,12,150,Draft,6.0,Louisville,College/University
82503,1980,7,13,151,Draft,24.0,Stephen F. Austin,College/University
82545,1980,7,14,152,Draft,31.0,Arizona,College/University
82522,1980,7,15,153,Draft,37.0,Arkansas,College/University
82558,1980,7,17,155,Draft,28.0,Furman,College/University
82499,1980,7,18,156,Draft,18.0,Dillard,College/University
82569,1980,7,19,157,Draft,29.0,Montana Western,College/University
82549,1980,7,20,158,Draft,27.0,Seattle,College/University
82496,1980,7,21,159,Draft,21.0,Weber State,College/University
82456,1980,7,22,160,Draft,1.0,Virginia Tech,College/University
82476,1980,8,1,161,Draft,13.0,Fairmont State,College/University
82472,1980,8,2,162,Draft,5.0,La Salle,College/University
82590,1980,8,3,163,Draft,33.0,St. Peter's,College/University
82513,1980,8,4,164,Draft,25.0,North Park,College/University
82539,1980,8,5,165,Draft,34.0,New Orleans,College/University
82577,1980,8,6,166,Draft,30.0,Ohio State,College/University
82536,1980,8,7,167,Draft,36.0,James Madison,College/University
78271,1980,8,8,168,Draft,32.0,Montana,College/University
77229,1980,8,9,169,Draft,38.0,Lamar,College/University
82505,1980,8,10,170,Draft,24.0,Auburn,College/University
82466,1980,8,11,171,Draft,6.0,Pennsylvania,College/University
82516,1980,8,12,172,Draft,37.0,Texas-Pan American,College/University
82541,1980,8,13,173,Draft,31.0,Bowling Green,College/University
82557,1980,8,14,174,Draft,28.0,Virginia Union,College/University
82564,1980,8,15,175,Draft,29.0,La Salle,College/University
82548,1980,8,16,176,Draft,27.0,Georgetown,College/University
