person_id,season,round_number,round_pick,overall_pick,draft_type,team_id,organization,organization_type
177,1987,1,12,12,Draft,24,Wake Forest,College/University
341,1987,1,13,13,Draft,,North Carolina,College/University
76748,1987,1,14,14,Draft,5,Western Kentucky,College/University
77771,1987,1,15,15,Draft,33,Oregon State,College/University
1846,1987,1,16,16,Draft,21,Washington,College/University
77673,1987,1,17,17,Draft,32,Jacksonville,College/University
349,1987,1,18,18,Draft,6,St. John's (NY),College/University
80,1987,1,19,19,Draft,,Illinois,College/University
76695,1987,1,20,20,Draft,38,Alabama,College/University
76426,1987,1,21,21,Draft,18,DePaul,College/University
77384,1987,1,22,22,Draft,1,Northeastern,College/University
246,1987,1,23,23,Draft,37,Houston,College/University
83467,1987,2,1,24,Draft,13,Nevada-Las Vegas,College/University
77637,1987,2,2,25,Draft,6,West Virginia State,College/University
76024,1987,2,3,26,Draft,38,Indiana,College/University
76179,1987,2,4,27,Draft,37,Temple,College/University
1984,1987,2,5,28,Draft,25,Houston,College/University
83547,1987,2,6,29,Draft,32,Jackson State,College/University
78582,1987,2,7,30,Draft,32,Louisiana State,College/University
77632,1987,2,8,31,Draft,35,Loyola-Chicago,College/University
737,1987,2,9,32,Draft,28,Morehead State,College/University
78514,1987,2,10,33,Draft,25,Tennessee,College/University
78031,1987,2,11,34,Draft,36,North Carolina-Wilmington,College/University
77358,1987,2,12,35,Draft,31,Purdue,College/University
78464,1987,2,13,36,Draft,24,Middle Tennessee State,College/University
83495,1987,2,14,37,Draft,24,Southern California,College/University
76415,1987,2,15,38,Draft,,Kansas State,College/University
355,1987,2,16,39,Draft,21,Memphis,College/University
76782,1987,2,17,40,Draft,28,Missouri State,College/University
77153,1987,2,18,41,Draft,30,Western Kentucky,College/University
83488,1987,2,19,42,Draft,18,Wagner,College/University
83482,1987,2,20,43,Draft,21,Virginia,College/University
83490,1987,2,21,44,Draft,18,Alabama,College/University
38,1987,2,22,45,Draft,1,Iowa,College/University
83537,1987,2,23,46,Draft,29,Georgia Tech,College/University
83541,1987,3,1,47,Draft,,Oklahoma,College/University
78445,1987,3,2,48,Draft,34,Virginia Union,College/University
83459,1987,3,3,49,Draft,6,McNeese State,College/University
78644,1987,3,4,50,Draft,37,Washington,College/University
83478,1987,3,5,51,Draft,,Oregon,College/University
140,1987,3,6,52,Draft,30,Notre Dame,College/University
76472,1987,3,7,53,Draft,29,Texas A&M,College/University
83512,1987,3,8,54,Draft,35,Iowa State,College/University
83525,1987,3,9,55,Draft,27,Duke,College/University
83501,1987,3,10,56,Draft,25,Millersville,College/University
83481,1987,3,11,57,Draft,21,Alaska-Anchorage,College/University
683,1987,3,12,58,Draft,5,Michigan State,College/University
83497,1987,3,13,59,Draft,24,Jacksonville,College/University
83513,1987,3,14,60,Draft,36,Columbia,College/University
83552,1987,3,15,61,Draft,33,Western Kentucky,College/University
83484,1987,3,16,62,Draft,21,Rutgers,College/University
333,1987,3,17,63,Draft,32,Iowa,College/University
83533,1987,3,18,64,Draft,28,Wisconsin,College/University
78507,1987,3,19,65,Draft,13,Pepperdine,College/University
83558,1987,3,20,66,Draft,38,Texas-El Paso,College/University
83493,1987,3,21,67,Draft,18,Basketball Association of the People's Republic of China (China),Other Team/Club
76586,1987,3,22,68,Draft,33,Providence,College/University
83472,1987,3,23,69,Draft,15,St. John's (NY),College/University
83458,1987,4,1,70,Draft,1,Virginia,College/University
83461,1987,4,2,71,Draft,6,Drake,College/University
83520,1987,4,3,72,Draft,34,Florida,College/University
83506,1987,4,4,73,Draft,37,Pikeville,College/University
76057,1987,4,5,74,Draft,,Niagara,College/University
201,1987,4,6,75,Draft,30,Yale,College/University
83534,1987,4,7,76,Draft,29,Arizona State,College/University
83508,1987,4,8,77,Draft,35,Marquette,College/University
83528,1987,4,9,78,Draft,27,Tampa,College/University
917,1987,4,10,79,Draft,25,California-Los Angeles,College/University
83543,1987,4,11,80,Draft,30,Texas Christian,College/University
83499,1987,4,12,81,Draft,24,San Diego,College/University
83524,1987,4,13,82,Draft,31,Lewis,College/University
83464,1987,4,14,83,Draft,5,North Carolina State,College/University
83551,1987,4,15,84,Draft,33,Alabama State,College/University
83483,1987,4,16,85,Draft,21,Tulsa,College/University
83546,1987,4,17,86,Draft,32,Florida State,College/University
83530,1987,4,18,87,Draft,28,Austin Peay,College/University
77872,1987,4,19,88,Draft,13,North Carolina,College/University
83557,1987,4,20,89,Draft,38,Oklahoma,College/University
83489,1987,4,21,90,Draft,18,Panionios B.C. (Greece),Other Team/Club
83456,1987,4,22,91,Draft,1,Oklahoma,College/University
83473,1987,4,23,92,Draft,15,Norfolk State,College/University
83540,1987,5,1,93,Draft,,Georgia,College/University
83517,1987,5,2,94,Draft,34,Kentucky,College/University
83460,1987,5,3,95,Draft,6,Vanderbilt,College/University
83507,1987,5,4,96,Draft,37,Georgia,College/University
83477,1987,5,5,97,Draft,,Michigan State,College/University
83545,1987,5,6,98,Draft,30,Texas Christian,College/University
83536,1987,5,7,99,Draft,29,Pacific,College/University
97,1987,5,8,100,Draft,35,New Orleans,College/University
83529,1987,5,9,101,Draft,27,Clemson,College/University
83503,1987,5,10,102,Draft,25,Louisiana State,College/University
83516,1987,5,11,103,Draft,36,North Carolina-Charlotte,College/University
83523,1987,5,12,104,Draft,31,Northeastern,College/University
83466,1987,5,13,105,Draft,5,Southern Methodist,College/University
83496,1987,5,14,106,Draft,24,Texas,College/University
77294,1987,5,15,107,Draft,33,Nebraska-Kearney,College/University
83485,1987,5,16,108,Draft,21,American,College/University
83549,1987,5,17,109,Draft,32,Tulsa,College/University
83532,1987,5,18,110,Draft,28,California-Santa Barbara,College/University
83470,1987,5,19,111,Draft,13,Iowa,College/University
83556,1987,5,20,112,Draft,38,Iowa State,College/University
83491,1987,5,21,113,Draft,18,Joventut Badalona (Spain),Other Team/Club
83454,1987,5,22,114,Draft,1,California,College/University
83474,1987,6,1,115,Draft,15,New Mexico State,College/University
77704,1987,6,2,116,Draft,,Duke,College/University
83462,1987,6,3,117,Draft,6,Syracuse,College/University
83519,1987,6,4,118,Draft,34,Pennsylvania,College/University
83504,1987,6,5,119,Draft,37,South Alabama,College/University
83479,1987,6,6,120,Draft,,Indiana,College/University
83544,1987,6,7,121,Draft,30,Villanova,College/University
83535,1987,6,8,122,Draft,29,Akron,College/University
83511,1987,6,9,123,Draft,35,New Mexico,College/University
83527,1987,6,10,124,Draft,27,Brigham Young,College/University
83500,1987,6,11,125,Draft,25,Illinois,College/University
83514,1987,6,12,126,Draft,36,Nevada-Las Vegas,College/University
36,1987,6,13,127,Draft,5,BC Statyba (Lithuania),Other Team/Club
83498,1987,6,14,128,Draft,24,Washington State,College/University
83522,1987,6,15,129,Draft,31,Tennessee,College/University
83553,1987,6,16,130,Draft,33,Bloomfield,College/University
83480,1987,6,17,131,Draft,21,Alabama-Birmingham,College/University
83548,1987,6,18,132,Draft,32,Loyola-Chicago,College/University
83531,1987,6,19,133,Draft,28,Virginia Military Institute,College/University
83469,1987,6,20,134,Draft,13,Michigan,College/University
83555,1987,6,21,135,Draft,38,Texas-El Paso,College/University
83492,1987,6,22,136,Draft,18,Auxilium Pallacanestro Torino (Italy),Other Team/Club
83457,1987,6,23,137,Draft,1,Wisconsin-Stevens Point,College/University
83471,1987,6,24,138,Draft,15,Auburn,College/University
83539,1987,7,1,139,Draft,,Wichita State,College/University
83518,1987,7,2,140,Draft,34,Bowling Green,College/University
83463,1987,7,3,141,Draft,6,Saint Joseph's,College/University
83505,1987,7,4,142,Draft,37,Texas,College/University
83476,1987,7,5,143,Draft,,Upsala,College/University
83542,1987,7,6,144,Draft,30,South Carolina,College/University
83538,1987,7,7,145,Draft,29,Grand Canyon,College/University
83509,1987,7,8,146,Draft,35,Hampton,College/University
83526,1987,7,9,147,Draft,27,North Carolina State,College/University
83502,1987,7,10,148,Draft,25,Central Michigan,College/University
83515,1987,7,11,149,Draft,36,California-Los Angeles,College/University
83494,1987,7,12,150,Draft,24,Texas Christian,College/University
83521,1987,7,13,151,Draft,31,Campbell,College/University
83465,1987,7,14,152,Draft,5,West Virginia State,College/University
83554,1987,7,15,153,Draft,33,Harvard,College/University
83486,1987,7,16,154,Draft,21,West Virginia,College/University
83550,1987,7,17,155,Draft,32,George Fox,College/University
83510,1987,7,18,156,Draft,35,North Carolina,College/University
83468,1987,7,19,157,Draft,13,Alabama,College/University
83559,1987,7,20,158,Draft,38,Auburn,College/University
83487,1987,7,21,159,Draft,18,KK Cibona (Croatia),Other Team/Club
83455,1987,7,22,160,Draft,1,Northeastern,College/University
83475,1987,7,23,161,Draft,15,Central Washington,College/University
330,1988,1,1,1,Draft,,Kansas,College/University
22,1988,1,2,2,Draft,36,Marist,College/University
293,1988,1,3,3,Draft,21,Pittsburgh,College/University
356,1988,1,4,4,Draft,34,Auburn,College/University
782,1988,1,5,5,Draft,5,Kansas State,College/University
765,1988,1,6,6,Draft,,Bradley,College/University
897,1988,1,7,7,Draft,29,Temple,College/University
364,1988,1,8,8,Draft,39,Kentucky,College/University
938,1988,1,9,9,Draft,40,Syracuse,College/University
335,1988,1,10,10,Draft,37,Georgia,College/University
781,1988,1,11,11,Draft,25,Vanderbilt,College/University
265,1988,1,12,12,Draft,24,Oklahoma,College/University
81,1988,1,13,13,Draft,28,Iowa State,College/University
105,1988,1,14,14,Draft,29,Central Michigan,College/University
202,1988,1,15,15,Draft,27,Michigan,College/University
76387,1988,1,16,16,Draft,31,Missouri,College/University
287,1988,1,17,17,Draft,33,Wyoming,College/University
76157,1988,1,18,18,Draft,,San Jose State,College/University
393,1988,1,19,19,Draft,6,DePaul,College/University
236,1988,1,20,20,Draft,40,DePaul,College/University
95,1988,1,21,21,Draft,32,Seton Hall,College/University
705,1988,1,22,22,Draft,30,Southern Mississippi,College/University
77335,1988,1,23,23,Draft,35,Pittsburgh,College/University
216,1988,1,24,24,Draft,1,California-Santa Barbara,College/University
77970,1988,1,25,25,Draft,15,Notre Dame,College/University
76709,1988,2,1,26,Draft,32,Houston,College/University
2652,1988,2,2,27,Draft,37,St. John's (NY),College/University
457,1988,2,3,28,Draft,29,Arkansas,College/University
219,1988,2,4,29,Draft,,North Carolina State,College/University
76552,1988,2,5,30,Draft,13,Wyoming,College/University
78247,1988,2,6,31,Draft,21,Purdue,College/University
1593,1988,2,7,32,Draft,34,North Carolina State,College/University
3,1988,2,8,33,Draft,40,Eastern Michigan,College/University
78347,1988,2,9,34,Draft,39,Arizona,College/University
76862,1988,2,10,35,Draft,40,Memphis,College/University
289,1988,2,11,36,Draft,24,New Orleans,College/University
76320,1988,2,12,37,Draft,6,Stanford,College/University
1051,1988,2,13,38,Draft,29,Indiana,College/University
77057,1988,2,14,39,Draft,28,Miami (FL),College/University
76841,1988,2,15,40,Draft,40,Auburn,College/University
78175,1988,2,16,41,Draft,5,Indiana,College/University
83573,1988,2,17,42,Draft,33,Iowa,College/University
77614,1988,2,18,43,Draft,35,Purdue,College/University
78295,1988,2,19,44,Draft,18,Oregon,College/University
76790,1988,2,20,45,Draft,,Rhode Island,College/University
78528,1988,2,21,46,Draft,38,Long Beach State,College/University
137,1988,2,22,47,Draft,35,Florida,College/University
52,1988,2,23,48,Draft,13,Baylor,College/University
83575,1988,2,24,49,Draft,38,Louisiana State,College/University
70,1988,2,25,50,Draft,29,Arizona,College/University
77398,1988,3,1,51,Draft,,Kentucky,College/University
83570,1988,3,2,52,Draft,34,Southern Mississippi,College/University
193,1988,3,3,53,Draft,32,Tennessee State,College/University
83563,1988,3,4,54,Draft,18,Sport Club Canadense (Argentina),Other Team/Club
83572,1988,3,5,55,Draft,29,Grand Canyon,College/University
78654,1988,3,6,56,Draft,37,Austin Peay,College/University
83562,1988,3,7,57,Draft,21,Louisiana State,College/University
83576,1988,3,8,58,Draft,39,Auburn,College/University
77170,1988,3,9,59,Draft,40,Tampa,College/University
83565,1988,3,10,60,Draft,24,Kentucky,College/University
83569,1988,3,11,61,Draft,36,Louisville,College/University
83566,1988,3,12,62,Draft,25,Maryland,College/University
83571,1988,3,13,63,Draft,28,Auburn,College/University
76152,1988,3,14,64,Draft,30,Kentucky,College/University
76770,1988,3,15,65,Draft,27,Loyola-Marymount,College/University
83568,1988,3,16,66,Draft,35,Memphis,College/University
76839,1988,3,17,67,Draft,33,Oklahoma,College/University
83564,1988,3,18,68,Draft,18,Baylor,College/University
83560,1988,3,19,69,Draft,6,Virginia Commonwealth,College/University
83574,1988,3,20,70,Draft,38,Florida Southern,College/University
77694,1988,3,21,71,Draft,32,Georgia Tech,College/University
83561,1988,3,22,72,Draft,13,Norfolk State,College/University
76042,1988,3,23,73,Draft,36,Drexel,College/University
77789,1988,3,24,74,Draft,1,Nevada-Las Vegas,College/University
83567,1988,3,25,75,Draft,37,Kansas,College/University
442,1989,1,1,1,Draft,,Louisville,College/University
198,1989,1,2,2,Draft,,Duke,College/University
251,1989,1,3,3,Draft,37,Arizona,College/University
779,1989,1,4,4,Draft,40,Michigan,College/University
462,1989,1,5,5,Draft,39,North Carolina,College/University
351,1989,1,6,6,Draft,25,Oklahoma,College/University
45,1989,1,7,7,Draft,36,Florida State,College/University
1839,1989,1,8,8,Draft,38,Louisiana Tech,College/University
67,1989,1,9,9,Draft,24,Georgia Tech,College/University
71,1989,1,10,10,Draft,41,California-Los Angeles,College/University
98,1989,1,11,11,Draft,42,Illinois,College/University
302,1989,1,12,12,Draft,34,Oklahoma,College/University
78197,1989,1,13,13,Draft,1,Brigham Young,College/University
896,1989,1,14,14,Draft,5,Texas-El Paso,College/University
77387,1989,1,15,15,Draft,35,Stanford,College/University
344,1989,1,16,16,Draft,27,Boston College,College/University
431,1989,1,17,17,Draft,27,Trinity Valley Community College,College/University
769,1989,1,18,18,Draft,25,Iowa,College/University
77822,1989,1,19,19,Draft,21,Louisville,College/University
1874,1989,1,20,20,Draft,25,Georgia Southern,College/University
898,1989,1,21,21,Draft,33,East Carolina,College/University
77096,1989,1,22,22,Draft,32,Missouri,College/University
77460,1989,1,23,23,Draft,18,Iowa,College/University
76433,1989,1,24,24,Draft,29,Arizona,College/University
1972,1989,1,25,25,Draft,30,Seton Hall,College/University
124,1989,1,26,26,Draft,15,KK Partizan (Serbia),Other Team/Club
76123,1989,1,27,27,Draft,13,Illinois,College/University
428,1989,2,1,28,Draft,40,Syracuse,College/University
77720,1989,2,2,29,Draft,39,Tennessee,College/University
77301,1989,2,3,30,Draft,28,Vanderbilt,College/University
77474,1989,2,4,31,Draft,,Murray State,College/University
76288,1989,2,5,32,Draft,34,DePaul,College/University
76643,1989,2,6,33,Draft,,Indiana,College/University
77370,1989,2,7,34,Draft,41,Missouri,College/University
1090,1989,2,8,35,Draft,38,Colorado State,College/University
361,1989,2,9,36,Draft,32,Connecticut,College/University
76050,1989,2,10,37,Draft,42,Alabama,College/University
28,1989,2,11,38,Draft,41,Villanova,College/University
77060,1989,2,12,39,Draft,24,Iowa,College/University
129,1989,2,13,40,Draft,1,KK Split (Croatia),Other Team/Club
78021,1989,2,14,41,Draft,24,Tennessee,College/University
83579,1989,2,15,42,Draft,35,McNeese State,College/University
359,1989,2,16,43,Draft,30,North Carolina State,College/University
83577,1989,2,17,44,Draft,21,Hawaii,College/University
76911,1989,2,18,45,Draft,40,Evansville,College/University
76184,1989,2,19,46,Draft,29,Louisiana State,College/University
83580,1989,2,20,47,Draft,35,Alabama-Birmingham,College/University
83581,1989,2,21,48,Draft,33,South Alabama,College/University
906,1989,2,22,49,Draft,18,Oral Roberts,College/University
77893,1989,2,23,50,Draft,6,Washington State,College/University
77649,1989,2,24,51,Draft,29,Loyola-Maryland,College/University
285,1989,2,25,52,Draft,29,College of New Jersey,College/University
83582,1989,2,26,53,Draft,38,South Alabama,College/University
83578,1989,2,27,54,Draft,21,Georgia,College/University
934,1990,1,1,1,Draft,34,Syracuse,College/University
56,1990,1,2,2,Draft,27,Oregon State,College/University
51,1990,1,3,3,Draft,35,Louisiana State,College/University
192,1990,1,4,4,Draft,42,Georgia Tech,College/University
383,1990,1,5,5,Draft,39,Illinois,College/University
280,1990,1,6,6,Draft,41,Louisville,College/University
1489,1990,1,7,7,Draft,,La Salle,College/University
77260,1990,1,8,8,Draft,,Loyola-Marymount,College/University
416,1990,1,9,9,Draft,40,Minnesota,College/University
716,1990,1,10,10,Draft,18,Michigan,College/University
238,1990,1,11,11,Draft,5,Xavier,College/University
77251,1990,1,12,12,Draft,31,Georgia,College/University
919,1990,1,13,13,Draft,,Michigan,College/University
77496,1990,1,14,14,Draft,,Texas,College/University
77114,1990,1,15,15,Draft,40,Ohio,College/University
371,1990,1,16,16,Draft,28,Michigan,College/University
1054,1990,1,17,17,Draft,6,Maryland,College/University
190,1990,1,18,18,Draft,,Temple,College/University
244,1990,1,19,19,Draft,1,Jacksonville,College/University
76821,1990,1,20,20,Draft,41,Mississippi,College/University
420,1990,1,21,21,Draft,29,St. John's (NY),College/University
76801,1990,1,22,22,Draft,34,Connecticut,College/University
41,1990,1,23,23,Draft,,Saint Louis,College/University
368,1990,1,24,24,Draft,37,Florida,College/University
76001,1990,1,25,25,Draft,32,Duke,College/University
76183,1990,1,26,26,Draft,13,Texas,College/University
922,1990,1,27,27,Draft,15,Clemson,College/University
77129,1990,2,1,28,Draft,5,Iowa,College/University
389,1990,2,2,29,Draft,25,Universo Treviso Basket (Italy),Other Team/Club
61,1990,2,3,30,Draft,40,Houston,College/University
77286,1990,2,4,31,Draft,29,Dayton,College/University
1680,1990,2,5,32,Draft,21,Georgia Tech,College/University
77794,1990,2,6,33,Draft,33,Dartmouth,College/University
340,1990,2,7,34,Draft,5,Kansas,College/University
323,1990,2,8,35,Draft,24,Texas-El Paso,College/University
1027,1990,2,9,36,Draft,18,California-Los Angeles,College/University
76672,1990,2,10,37,Draft,24,Virginia Union,College/University
146,1990,2,11,38,Draft,27,Arizona,College/University
88,1990,2,12,39,Draft,39,Purdue,College/University
902,1990,2,13,40,Draft,,Virginia Tech,College/University
76097,1990,2,14,41,Draft,18,Illinois,College/University
77386,1990,2,15,42,Draft,35,Illinois,College/University
763,1990,2,16,43,Draft,37,Maryland,College/University
1667,1990,2,17,44,Draft,28,Kansas State,College/University
213,1990,2,18,45,Draft,36,Texas-El Paso,College/University
78555,1990,2,19,46,Draft,36,Elizabeth City State,College/University
400,1990,2,20,47,Draft,21,Xavier,College/University
76,1990,2,21,48,Draft,29,Cal State-Fullerton,College/University
83584,1990,2,22,49,Draft,38,Duke,College/University
76079,1990,2,23,50,Draft,29,Tennessee Tech,College/University
380,1990,2,24,51,Draft,15,Marquette,College/University
474,1990,2,25,52,Draft,30,Pallacanestro Varese (Italy),Other Team/Club
83583,1990,2,26,53,Draft,27,Providence,College/University
925,1990,2,27,54,Draft,37,Michigan,College/University
913,1991,1,1,1,Draft,39,Nevada-Las Vegas,College/University
72,1991,1,2,2,Draft,34,Georgia Tech,College/University
182,1991,1,3,3,Draft,,Syracuse,College/University
87,1991,1,4,4,Draft,35,Georgetown,College/University
120,1991,1,5,5,Draft,40,Michigan State,College/University
475,1991,1,6,6,Draft,38,Missouri,College/University
26,1991,1,7,7,Draft,41,New Mexico,College/University
1855,1991,1,8,8,Draft,35,Temple,College/University
278,1991,1,9,9,Draft,18,Nevada-Las Vegas,College/University
183,1991,1,10,10,Draft,42,Arizona,College/University
210,1991,1,11,11,Draft,30,Oregon,College/University
21,1991,1,12,12,Draft,6,Nevada-Las Vegas,College/University
905,1991,1,13,13,Draft,36,Clemson,College/University
1101,1991,1,14,14,Draft,27,Nebraska,College/University
138,1991,1,15,15,Draft,18,Seton Hall,College/University
423,1991,1,16,16,Draft,5,Old Dominion,College/University
2349,1991,1,17,17,Draft,5,Iowa State,College/University
76265,1991,1,18,18,Draft,28,Louisiana-Lafayette,College/University
78194,1991,1,19,19,Draft,24,Louisville,College/University
1819,1991,1,20,20,Draft,31,Phillips,College/University
785,1991,1,21,21,Draft,33,Providence,College/University
1034,1991,1,22,22,Draft,,Syracuse,College/University
914,1991,1,23,23,Draft,42,Louisiana State,College/University
296,1991,1,24,24,Draft,1,North Carolina,College/University
83585,1991,1,25,25,Draft,5,Colorado,College/University
1821,1991,1,26,26,Draft,25,Kansas,College/University
432,1991,1,27,27,Draft,,North Carolina,College/University
77426,1991,2,1,28,Draft,39,Minnesota,College/University
83594,1991,2,2,29,Draft,40,Nevada-Las Vegas,College/University
77628,1991,2,3,30,Draft,18,North Carolina State,College/University
753,1991,2,4,31,Draft,,New Mexico State,College/University
76772,1991,2,5,32,Draft,29,Creighton,College/University
1106,1991,2,6,33,Draft,38,Temple,College/University
76277,1991,2,7,34,Draft,41,Slippery Rock,College/University
77098,1991,2,8,35,Draft,38,Saint Francis (PA),College/University
76450,1991,2,9,36,Draft,42,North Carolina State,College/University
386,1991,2,10,37,Draft,,Memphis,College/University
83592,1991,2,11,38,Draft,,Miami (FL),College/University
1429,1991,2,12,39,Draft,30,Purdue,College/University
77,1991,2,13,40,Draft,13,La Salle,College/University
76875,1991,2,14,41,Draft,36,Iona,College/University
83587,1991,2,15,42,Draft,,James Madison,College/University
78273,1991,2,16,43,Draft,5,Christopher Newport,College/University
83588,1991,2,17,44,Draft,21,Houston,College/University
184,1991,2,18,45,Draft,28,Southern University,College/University
30,1991,2,19,46,Draft,29,Oklahoma State,College/University
83590,1991,2,20,47,Draft,31,Rutgers,College/University
1134,1991,2,21,48,Draft,33,Arizona State,College/University
357,1991,2,22,49,Draft,37,Oral Roberts,College/University
83591,1991,2,23,50,Draft,29,Texas,College/University
440,1991,2,24,51,Draft,31,KK Split (Croatia),Other Team/Club
83586,1991,2,25,52,Draft,15,Oral Roberts,College/University
83589,1991,2,26,53,Draft,34,Milwaukee,College/University
83593,1991,2,27,54,Draft,32,Eastern Michigan,College/University
406,1992,1,1,1,Draft,42,Louisiana State,College/University
297,1992,1,2,2,Draft,39,Georgetown,College/University
363,1992,1,3,3,Draft,41,Duke,College/University
754,1992,1,4,4,Draft,38,Ohio State,College/University
111,1992,1,5,5,Draft,35,Notre Dame,College/University
339,1992,1,6,6,Draft,24,North Carolina State,College/University
1005,1992,1,7,7,Draft,,Maryland,College/University
103,1992,1,8,8,Draft,28,Arkansas,College/University
221,1992,1,9,9,Draft,21,Southern Mississippi,College/University
228,1992,1,10,10,Draft,18,Stanford,College/University
109,1992,1,11,11,Draft,31,Alabama,College/University
114,1992,1,12,12,Draft,40,Southern California,College/University
179,1992,1,13,13,Draft,35,Virginia,College/University
907,1992,1,14,14,Draft,36,St. John's (NY),College/University
324,1992,1,15,15,Draft,15,Missouri,College/University
1010,1992,1,16,16,Draft,,La Salle,College/University
57,1992,1,17,17,Draft,27,Pepperdine,College/University
145,1992,1,18,18,Draft,37,California-Los Angeles,College/University
931,1992,1,19,19,Draft,13,California-Los Angeles,College/University
93,1992,1,20,20,Draft,6,North Carolina,College/University
468,1992,1,21,21,Draft,1,Georgia Tech,College/University
932,1992,1,22,22,Draft,29,Arkansas,College/University
195,1992,1,23,23,Draft,28,Arkansas,College/University
84,1992,1,24,24,Draft,5,Alabama,College/University
771,1992,1,25,25,Draft,,Nevada-Las Vegas,College/University
77138,1992,1,26,26,Draft,32,Syracuse,College/University
780,1992,1,27,27,Draft,25,Oklahoma State,College/University
77486,1992,2,1,28,Draft,41,Texas-El Paso,College/University
136,1992,2,2,29,Draft,34,Louisiana Tech,College/University
399,1992,2,3,30,Draft,38,Arizona,College/University
78201,1992,2,4,31,Draft,32,Texas Christian,College/University
85,1992,2,5,32,Draft,24,Oklahoma,College/University
101258,1992,2,6,33,Draft,25,Oklahoma State,College/University
1814,1992,2,7,34,Draft,41,Connecticut,College/University
76148,1992,2,8,35,Draft,39,Wisconsin-Green Bay,College/University
1030,1992,2,9,36,Draft,15,Southern California,College/University
77647,1992,2,10,37,Draft,40,Arkansas,College/University
1120,1992,2,11,38,Draft,18,Notre Dame,College/University
1036,1992,2,12,39,Draft,25,Georgia,College/University
83597,1992,2,13,40,Draft,34,Alabama State,College/University
461,1992,2,14,41,Draft,31,Murray State,College/University
761,1992,2,15,42,Draft,40,Georgia Tech,College/University
390,1992,2,16,43,Draft,5,KK Partizan (Serbia),Other Team/Club
83596,1992,2,17,44,Draft,37,North Carolina-Charlotte,College/University
12,1992,2,18,45,Draft,27,Wake Forest,College/University
438,1992,2,19,46,Draft,35,St. John's (NY),College/University
77644,1992,2,20,47,Draft,1,Pittsburgh,College/University
76517,1992,2,21,48,Draft,29,Duke,College/University
83599,1992,2,22,49,Draft,29,Louisiana Tech,College/University
900,1992,2,23,50,Draft,5,North Carolina-Wilmington,College/University
83600,1992,2,24,51,Draft,41,Jacksonville,College/University
1099,1992,2,25,52,Draft,25,Michigan State,College/University
83598,1992,2,26,53,Draft,31,Richmond,College/University
83595,1992,2,27,54,Draft,,Morehead State,College/University
185,1993,1,1,1,Draft,42,Michigan,College/University
762,1993,1,2,2,Draft,21,Brigham Young,College/University
358,1993,1,3,3,Draft,5,Memphis,College/University
469,1993,1,4,4,Draft,38,Kentucky,College/University
375,1993,1,5,5,Draft,41,Nevada-Las Vegas,College/University
384,1993,1,6,6,Draft,24,Indiana,College/University
310,1993,1,7,7,Draft,,Duke,College/University
452,1993,1,8,8,Draft,28,Hartford,College/University
915,1993,1,9,9,Draft,35,Wake Forest,College/University
283,1993,1,10,10,Draft,13,Jackson State,College/University
275,1993,1,11,11,Draft,13,Tennessee,College/University
248,1993,1,12,12,Draft,15,North Carolina,College/University
143,1993,1,13,13,Draft,,Seton Hall,College/University
321,1993,1,14,14,Draft,36,Oregon State,College/University
346,1993,1,15,15,Draft,18,Florida State,College/University
777,1993,1,16,16,Draft,34,Kansas,College/University
37,1993,1,17,17,Draft,39,Indiana,College/University
1007,1993,1,18,18,Draft,33,Seton Hall,College/University
768,1993,1,19,19,Draft,1,Iowa,College/University
197,1993,1,20,20,Draft,39,Connecticut,College/University
381,1993,1,21,21,Draft,32,Alabama,College/University
168,1993,1,22,22,Draft,30,Arizona,College/University
911,1993,1,23,23,Draft,27,New Orleans,College/University
208,1993,1,24,24,Draft,31,Florida State,College/University
916,1993,1,25,25,Draft,25,Cincinnati,College/University
903,1993,1,26,26,Draft,42,Louisiana State,College/University
1635,1993,1,27,27,Draft,29,Georgia Tech,College/University
446,1993,2,1,28,Draft,38,Long Beach State,College/University
83611,1993,2,2,29,Draft,41,Virginia Commonwealth,College/University
49,1993,2,3,30,Draft,24,Elan Bearnais Pau-Orthez (France),Other Team/Club
76308,1993,2,4,31,Draft,,Maryland,College/University
76732,1993,2,5,32,Draft,21,Mississippi Valley State,College/University
35,1993,2,6,33,Draft,38,Michigan,College/University
1577,1993,2,7,34,Draft,5,Western Kentucky,College/University
1055,1993,2,8,35,Draft,40,Arizona,College/University
83606,1993,2,9,36,Draft,34,Tennessee Tech,College/University
89,1993,2,10,37,Draft,15,Cincinnati,College/University
83602,1993,2,11,38,Draft,24,Syracuse,College/University
83605,1993,2,12,39,Draft,36,Duke,College/University
316,1993,2,13,40,Draft,18,Washington,College/University
83603,1993,2,14,41,Draft,25,Tulane,College/University
1817,1993,2,15,42,Draft,27,Kansas,College/University
76852,1993,2,16,43,Draft,35,Utah,College/University
83601,1993,2,17,44,Draft,,Baylor,College/University
935,1993,2,18,45,Draft,33,Long Beach State,College/University
77846,1993,2,19,46,Draft,31,California-Los Angeles,College/University
43,1993,2,20,47,Draft,37,Clemson,College/University
78329,1993,2,21,48,Draft,32,North Carolina State,College/University
83608,1993,2,22,49,Draft,29,Mississippi Valley State,College/University
83607,1993,2,23,50,Draft,31,Saski Baskonia (Spain),Other Team/Club
83604,1993,2,24,51,Draft,36,Delaware,College/University
46,1993,2,25,52,Draft,,Michigan State,College/University
83610,1993,2,26,53,Draft,,Southern University,College/University
